src,dst,add_st,mul_st
3,21,2.0,1.6666666666666667
3,22,2.0,1.6666666666666667
3,23,3.0,2.0
3,24,2.0,1.5
3,25,2.0,1.5
3,26,3.0,2.0
3,27,4.0,3.0
3,28,2.0,1.6666666666666667
3,29,1.0,1.25
3,30,3.0,2.0
3,31,4.0,3.0
3,32,4.0,3.0
4,1,2.0,1.6666666666666667
4,2,3.0,2.5
4,3,3.0,2.5
4,5,2.0,1.6666666666666667
4,6,2.0,1.6666666666666667
4,7,2.0,1.6666666666666667
4,8,2.0,1.5
4,9,2.0,1.5
4,10,1.0,1.25
4,11,4.0,3.0
4,12,3.0,2.0
4,13,2.0,1.6666666666666667
4,14,4.0,3.0
4,15,2.0,1.6666666666666667
4,16,4.0,3.0
4,17,4.0,3.0
4,18,2.0,1.5
4,19,1.0,1.25
4,20,2.0,1.6666666666666667
4,21,3.0,2.0
4,22,2.0,1.6666666666666667
4,23,3.0,2.0
4,24,3.0,2.0
4,25,3.0,2.0
4,26,2.0,1.5
4,27,2.0,1.6666666666666667
4,28,2.0,1.6666666666666667
4,29,3.0,2.0
4,30,2.0,1.5
4,31,2.0,1.6666666666666667
4,32,2.0,1.6666666666666667
5,1,2.0,1.6666666666666667
5,2,3.0,2.5
5,3,3.0,2.5
5,4,2.0,1.6666666666666667
5,6,3.0,2.5
5,7,2.0,1.6666666666666667
5,8,2.0,1.6666666666666667
5,9,4.0,3.0
5,10,4.0,3.0
5,11,3.0,2.5
5,12,2.0,1.6666666666666667
5,13,2.0,1.6666666666666667
5,14,1.0,1.25
5,15,3.0,2.5
5,16,4.0,3.0
5,17,2.0,1.6666666666666667
5,18,3.0,2.0
5,19,3.0,2.0
5,20,2.0,1.6666666666666667
5,21,2.0,1.6666666666666667
5,22,2.0,1.6666666666666667
5,23,3.0,2.0
5,24,2.0,1.5
5,25,3.0,2.0
5,26,3.0,2.0
5,27,2.0,1.6666666666666667
5,28,3.0,2.0
5,29,3.0,2.0
5,30,2.0,1.5
5,31,2.0,1.6666666666666667
5,32,2.0,1.6666666666666667
6,1,2.0,1.6666666666666667
6,2,2.0,1.6666666666666667
6,3,3.0,2.5
6,4,2.0,1.6666666666666667
6,5,3.0,2.5
6,7,2.0,1.6666666666666667
6,8,4.0,3.0
6,9,3.0,2.0
6,10,2.0,1.6666666666666667
6,11,2.0,1.6666666666666667
6,12,3.0,2.0
6,13,2.0,1.6666666666666667
6,14,1.0,1.25
6,15,2.0,1.6666666666666667
6,16,2.0,1.6666666666666667
6,17,1.0,1.25
6,18,3.0,2.0
6,19,4.0,3.0
6,20,3.0,2.0
6,21,2.0,1.5
6,22,1.0,1.25
6,23,4.0,3.0
6,24,3.0,2.0
6,25,3.0,2.0
6,26,2.0,1.5
6,27,4.0,3.0
6,28,1.0,1.25
6,29,2.0,1.5
6,30,2.0,1.5
6,31,3.0,2.0
6,32,3.0,2.0
7,1,4.0,3.0
7,2,2.0,1.6666666666666667
7,3,4.0,3.0
7,4,2.0,1.6666666666666667
7,5,2.0,1.6666666666666667
7,6,2.0,1.6666666666666667
7,8,3.0,2.0
7,9,4.0,3.0
7,10,3.0,2.0
7,11,2.0,1.5
7,12,4.0,2.3333333333333335
7,13,3.0,2.0
7,14,2.0,1.5
7,15,2.0,1.6666666666666667
7,16,2.0,1.5
7,17,2.0,1.5
7,18,2.0,1.5
7,19,2.0,1.5
7,20,3.0,2.0
7,21,2.0,1.5
7,22,2.0,1.5
7,23,2.0,1.5
7,24,1.0,1.2
7,25,1.0,1.2
7,26,2.0,1.5
7,27,3.0,2.0
7,28,2.0,1.5
7,29,2.0,1.5
7,30,4.0,2.3333333333333335
7,31,3.0,2.0
7,32,3.0,2.0
8,1,4.0,3.0
8,2,1.0,1.25
8,3,3.0,2.0
8,4,2.0,1.5
8,5,2.0,1.6666666666666667
8,6,4.0,3.0
8,7,3.0,2.0
8,9,2.0,1.5
8,10,3.0,2.0
8,11,2.0,1.5
8,12,3.0,2.0
8,13,2.0,1.5
8,14,1.0,1.2
8,15,3.0,2.0
8,16,2.0,1.5
8,17,1.0,1.2
8,18,5.0,3.5
8,19,3.0,2.0
8,20,2.0,1.5
8,21,1.0,1.2
8,22,1.0,1.2
8,23,3.0,2.0
8,24,3.0,1.75
8,25,3.0,1.75
8,26,2.0,1.5
8,27,3.0,2.0
8,28,2.0,1.5
8,29,2.0,1.5
8,30,3.0,2.0
8,31,2.0,1.5
8,32,2.0,1.5
9,1,3.0,2.0
9,2,3.0,2.0
9,3,3.0,2.0
9,4,2.0,1.5
9,5,4.0,3.0
9,6,3.0,2.0
9,7,4.0,3.0
9,8,2.0,1.5
9,10,3.0,2.0
9,11,3.0,2.0
9,12,2.0,1.5
9,13,2.0,1.5
9,14,1.0,1.2
9,15,3.0,2.0
9,16,3.0,2.0
9,17,2.0,1.5
9,18,2.0,1.5
9,19,2.0,1.5
9,20,2.0,1.5
9,21,2.0,1.5
9,22,2.0,1.5
9,23,2.0,1.5
9,24,1.0,1.2
9,25,3.0,1.75
9,26,2.0,1.5
9,27,2.0,1.5
9,28,2.0,1.5
9,29,3.0,1.75
9,30,2.0,1.5
9,31,2.0,1.5
9,32,2.0,1.5
10,1,4.0,3.0
10,2,2.0,1.6666666666666667
10,3,2.0,1.6666666666666667
10,4,2.0,1.5
10,5,4.0,3.0
10,6,3.0,2.0
10,7,3.0,2.0
10,8,3.0,2.0
10,9,3.0,2.0
10,11,3.0,2.0
10,12,3.0,2.0
10,13,2.0,1.5
10,14,1.0,1.2
10,15,3.0,2.0
10,16,3.0,2.0
10,17,2.0,1.5
10,18,2.0,1.5
10,19,2.0,1.5
10,20,2.0,1.5
10,21,2.0,1.5
10,22,2.0,1.5
10,23,2.0,1.5
10,24,1.0,1.2
10,25,2.0,1.5
10,26,2.0,1.5
10,27,2.0,1.5
10,28,2.0,1.5
10,29,5.0,3.5
10,30,4.0,2.3333333333333335
10,31,2.0,1.5
10,32,2.0,1.5
11,1,1.0,1.25
11,2,2.0,1.6666666666666667
11,3,2.0,1.6666666666666667
11,4,4.0,3.0
11,5,3.0,2.5
11,6,2.0,1.6666666666666667
11,7,2.0,1.5
11,8,2.0,1.5
11,9,3.0,2.0
11,10,3.0,2.0
11,12,2.0,1.5
11,13,4.0,3.0
11,14,3.0,2.0
11,15,2.0,1.6666666666666667
11,16,3.0,2.0
11,17,3.0,2.0
11,18,2.0,1.5
11,19,2.0,1.5
11,20,2.0,1.5
11,21,2.0,1.5
11,22,3.0,2.0
11,23,2.0,1.5
11,24,2.0,1.5
11,25,2.0,1.5
11,26,2.0,1.5
11,27,2.0,1.5
11,28,2.0,1.5
11,29,5.0,3.5
11,30,1.0,1.2
11,31,2.0,1.5
11,32,2.0,1.5
12,1,5.0,3.5
12,2,2.0,1.6666666666666667
12,3,5.0,3.5
12,4,3.0,2.0
12,5,2.0,1.6666666666666667
12,6,3.0,2.0
12,7,4.0,2.3333333333333335
12,8,3.0,2.0
12,9,2.0,1.5
12,10,3.0,2.0
12,11,2.0,1.5
12,13,3.0,2.0
12,14,2.0,1.5
12,15,3.0,2.0
12,16,2.0,1.5
12,17,2.0,1.5
12,18,2.0,1.5
12,19,2.0,1.5
12,20,3.0,2.0
12,21,2.0,1.5
12,22,2.0,1.5
12,23,2.0,1.5
12,24,1.0,1.2
12,25,1.0,1.2
12,26,2.0,1.5
12,27,3.0,2.0
12,28,2.0,1.5
12,29,2.0,1.5
12,30,4.0,2.3333333333333335
12,31,3.0,2.0
12,32,4.0,2.3333333333333335
13,1,3.0,2.0
13,2,2.0,1.6666666666666667
13,3,3.0,2.5
13,4,2.0,1.6666666666666667
13,5,2.0,1.6666666666666667
13,6,2.0,1.6666666666666667
13,7,3.0,2.0
13,8,2.0,1.5
13,9,2.0,1.5
13,10,2.0,1.5
13,11,4.0,3.0
13,12,3.0,2.0
13,14,4.0,3.0
13,15,2.0,1.6666666666666667
13,16,2.0,1.5
13,17,2.0,1.5
13,18,2.0,1.5
13,19,2.0,1.5
13,20,3.0,2.0
13,21,3.0,2.0
13,22,4.0,3.0
13,23,2.0,1.5
13,24,3.0,2.0
13,25,1.0,1.2
13,26,2.0,1.5
13,27,3.0,2.0
13,28,2.0,1.5
13,29,3.0,2.0
13,30,2.0,1.5
13,31,2.0,1.6666666666666667
13,32,3.0,2.0
14,1,2.0,1.5
14,2,2.0,1.6666666666666667
14,3,2.0,1.6666666666666667
14,4,4.0,3.0
14,5,1.0,1.25
14,6,1.0,1.25
14,7,2.0,1.5
14,8,1.0,1.2
14,9,1.0,1.2
14,10,1.0,1.2
14,11,3.0,2.0
14,12,2.0,1.5
14,13,4.0,3.0
14,15,1.0,1.25
14,16,3.0,2.0
14,17,3.0,2.0
14,18,1.0,1.2
14,19,3.0,2.0
14,20,4.0,3.0
14,21,4.0,3.0
14,22,3.0,2.0
14,23,2.0,1.5
14,24,5.0,3.5
14,25,2.0,1.5
14,26,3.0,2.0
14,27,2.0,1.5
14,28,2.0,1.5
14,29,2.0,1.5
14,30,2.0,1.5
14,31,2.0,1.5
14,32,2.0,1.5
15,1,2.0,1.6666666666666667
15,2,2.0,1.6666666666666667
15,3,3.0,2.5
15,4,2.0,1.6666666666666667
15,5,3.0,2.5
15,6,2.0,1.6666666666666667
15,7,2.0,1.6666666666666667
15,8,3.0,2.0
15,9,3.0,2.0
15,10,3.0,2.0
15,11,2.0,1.6666666666666667
15,12,3.0,2.0
15,13,2.0,1.6666666666666667
15,14,1.0,1.25
15,16,2.0,1.6666666666666667
15,17,2.0,1.5
15,18,5.0,3.5
15,19,4.0,3.0
15,20,3.0,2.0
15,21,2.0,1.5
15,22,2.0,1.5
15,23,2.0,1.5
15,24,3.0,2.0
15,25,3.0,2.0
15,26,4.0,3.0
15,27,3.0,2.0
15,28,4.0,3.0
15,29,2.0,1.5
15,30,3.0,2.0
15,31,3.0,2.0
15,32,3.0,2.0
16,1,1.0,1.25
16,2,2.0,1.6666666666666667
16,3,2.0,1.6666666666666667
16,4,4.0,3.0
16,5,4.0,3.0
16,6,3.0,2.0
16,7,2.0,1.5
16,8,2.0,1.5
16,9,3.0,2.0
16,10,3.0,2.0
16,11,3.0,2.0
16,12,2.0,1.5
16,13,2.0,1.5
16,14,3.0,2.0
16,15,2.0,1.6666666666666667
16,17,3.0,2.0
16,18,2.0,1.5
16,19,3.0,2.0
16,20,2.0,1.5
16,21,2.0,1.5
16,22,2.0,1.5
16,23,5.0,3.5
16,24,2.0,1.5
16,25,5.0,3.5
16,26,2.0,1.5
16,27,2.0,1.5
16,28,2.0,1.5
16,29,2.0,1.5
16,30,1.0,1.2
16,31,2.0,1.5
16,32,2.0,1.5
17,1,2.0,1.5
17,2,4.0,3.0
17,3,2.0,1.6666666666666667
17,4,4.0,3.0
17,5,2.0,1.6666666666666667
17,6,1.0,1.25
17,7,2.0,1.5
17,8,1.0,1.2
17,9,2.0,1.5
17,10,2.0,1.5
17,11,3.0,2.0
17,12,2.0,1.5
17,13,2.0,1.5
17,14,3.0,2.0
17,15,2.0,1.5
17,16,3.0,2.0
17,18,1.0,1.2
17,19,1.0,1.2
17,20,2.0,1.5
17,21,3.0,2.0
17,22,3.0,2.0
17,23,2.0,1.5
17,24,2.0,1.5
17,25,2.0,1.5
17,26,1.0,1.2
17,27,2.0,1.5
17,28,3.0,2.0
17,29,2.0,1.5
17,30,1.0,1.2
17,31,3.0,2.0
17,32,2.0,1.5
18,1,3.0,2.0
18,2,2.0,1.5
18,3,3.0,2.0
18,4,2.0,1.5
18,5,3.0,2.0
18,6,3.0,2.0
18,7,2.0,1.5
18,8,5.0,3.5
18,9,2.0,1.5
18,10,2.0,1.5
18,11,2.0,1.5
18,12,2.0,1.5
18,13,2.0,1.5
18,14,1.0,1.2
18,15,5.0,3.5
18,16,2.0,1.5
18,17,1.0,1.2
18,19,4.0,2.3333333333333335
18,20,2.0,1.5
18,21,1.0,1.2
18,22,1.0,1.2
18,23,3.0,1.75
18,24,3.0,1.75
18,25,3.0,1.75
18,26,4.0,2.3333333333333335
18,27,2.0,1.5
18,28,4.0,2.3333333333333335
18,29,2.0,1.4
18,30,3.0,1.75
18,31,2.0,1.5
18,32,2.0,1.5
19,1,2.0,1.5
19,2,1.0,1.25
19,3,2.0,1.6666666666666667
19,4,1.0,1.25
19,5,3.0,2.0
19,6,4.0,3.0
19,7,2.0,1.5
19,8,3.0,2.0
19,9,2.0,1.5
19,10,2.0,1.5
19,11,2.0,1.5
19,12,2.0,1.5
19,13,2.0,1.5
19,14,3.0,2.0
19,15,4.0,3.0
19,16,3.0,2.0
19,17,1.0,1.2
19,18,4.0,2.3333333333333335
19,20,2.0,1.5
19,21,2.0,1.5
19,22,1.0,1.2
19,23,3.0,2.0
19,24,5.0,3.5
19,25,5.0,3.5
19,26,3.0,2.0
19,27,3.0,2.0
19,28,3.0,2.0
19,29,1.0,1.2
19,30,2.0,1.5
19,31,2.0,1.5
19,32,2.0,1.5
20,1,3.0,2.0
20,2,2.0,1.6666666666666667
20,3,4.0,3.0
20,4,3.0,2.0
20,5,2.0,1.6666666666666667
20,6,3.0,2.0
20,7,3.0,2.0
20,8,2.0,1.5
20,9,2.0,1.5
20,10,2.0,1.5
20,11,2.0,1.5
20,12,3.0,2.0
20,13,3.0,2.0
20,14,4.0,3.0
20,15,3.0,2.0
20,16,2.0,1.5
20,17,2.0,1.5
20,18,2.0,1.5
20,19,2.0,1.5
20,21,3.0,2.0
20,22,2.0,1.5
20,23,2.0,1.5
20,24,4.0,2.3333333333333335
20,25,1.0,1.2
20,26,5.0,3.5
20,27,3.0,2.0
20,28,2.0,1.5
20,29,1.0,1.2
20,30,4.0,2.3333333333333335
20,31,3.0,2.0
20,32,3.0,2.0
21,1,2.0,1.5
21,2,4.0,3.0
21,3,3.0,2.0
21,4,3.0,2.0
21,5,2.0,1.6666666666666667
21,6,2.0,1.5
21,7,2.0,1.5
21,8,1.0,1.2
21,9,2.0,1.5
21,10,2.0,1.5
21,11,2.0,1.5
21,12,2.0,1.5
21,13,3.0,2.0
21,14,4.0,3.0
21,15,2.0,1.5
21,16,2.0,1.5
21,17,3.0,2.0
21,18,1.0,1.2
21,19,2.0,1.5
21,20,3.0,2.0
21,22,3.0,2.0
21,23,1.0,1.2
21,24,4.0,2.3333333333333335
21,25,2.0,1.4
21,26,2.0,1.5
21,27,2.0,1.5
21,28,3.0,2.0
21,29,2.0,1.4
21,30,1.0,1.2
21,31,3.0,2.0
21,32,2.0,1.5
22,1,2.0,1.5
22,2,4.0,3.0
22,3,3.0,2.0
22,4,3.0,2.0
22,5,2.0,1.6666666666666667
22,6,2.0,1.5
22,7,2.0,1.5
22,8,1.0,1.2
22,9,2.0,1.5
22,10,2.0,1.5
22,11,3.0,2.0
22,12,2.0,1.5
22,13,4.0,3.0
22,14,3.0,2.0
22,15,2.0,1.5
22,16,2.0,1.5
22,17,3.0,2.0
22,18,1.0,1.2
22,19,1.0,1.2
22,20,2.0,1.5
22,21,3.0,2.0
22,23,1.0,1.2
22,24,2.0,1.5
22,25,1.0,1.2
22,26,1.0,1.2
22,27,2.0,1.5
22,28,3.0,2.0
22,29,2.0,1.5
22,30,1.0,1.2
22,31,3.0,2.0
22,32,5.0,3.5
23,1,2.0,1.5
23,2,2.0,1.5
23,3,3.0,2.0
23,4,3.0,2.0
23,5,3.0,2.0
23,6,5.0,3.5
23,7,2.0,1.5
23,8,3.0,2.0
23,9,2.0,1.5
23,10,2.0,1.5
23,11,2.0,1.5
23,12,2.0,1.5
23,13,2.0,1.5
23,14,2.0,1.5
23,15,2.0,1.5
23,16,5.0,3.5
23,17,2.0,1.5
23,18,3.0,1.75
23,19,3.0,2.0
23,20,2.0,1.5
23,21,1.0,1.2
23,22,1.0,1.2
23,24,3.0,1.75
23,25,4.0,2.3333333333333335
23,26,1.0,1.2
23,27,3.0,2.0
23,28,1.0,1.2
23,29,2.0,1.4
23,30,1.0,1.2
23,31,2.0,1.5
23,32,2.0,1.5
24,1,1.0,1.2
24,2,2.0,1.5
24,3,2.0,1.5
24,4,3.0,2.0
24,5,2.0,1.5
24,6,3.0,2.0
24,7,1.0,1.2
24,8,3.0,1.75
24,9,1.0,1.2
24,10,1.0,1.2
24,11,2.0,1.5
24,12,1.0,1.2
24,13,3.0,2.0
24,14,5.0,3.5
24,15,3.0,2.0
24,16,2.0,1.5
24,17,2.0,1.5
24,18,3.0,1.75
24,19,5.0,3.5
24,20,4.0,2.3333333333333335
24,21,4.0,2.3333333333333335
24,22,2.0,1.5
24,23,3.0,1.75
24,25,4.0,2.3333333333333335
24,26,3.0,1.75
24,27,2.0,1.5
24,28,2.0,1.5
24,29,2.0,1.4
24,30,2.0,1.4
24,31,1.0,1.2
24,32,2.0,1.4
25,1,1.0,1.2
25,2,2.0,1.5
25,3,2.0,1.5
25,4,3.0,2.0
25,5,3.0,2.0
25,6,3.0,2.0
25,7,1.0,1.2
25,8,3.0,1.75
25,9,3.0,1.75
25,10,2.0,1.5
25,11,2.0,1.5
25,12,1.0,1.2
25,13,1.0,1.2
25,14,2.0,1.5
25,15,3.0,2.0
25,16,5.0,3.5
25,17,2.0,1.5
25,18,3.0,1.75
25,19,5.0,3.5
25,20,1.0,1.2
25,21,2.0,1.4
25,22,1.0,1.2
25,23,4.0,2.3333333333333335
25,24,4.0,2.3333333333333335
25,26,3.0,1.75
25,27,2.0,1.5
25,28,2.0,1.5
25,29,2.0,1.4
25,30,2.0,1.4
25,31,1.0,1.2
25,32,2.0,1.4
26,1,3.0,2.0
26,2,2.0,1.5
26,3,3.0,2.0
26,4,2.0,1.5
26,5,3.0,2.0
26,6,2.0,1.5
26,7,2.0,1.5
26,8,2.0,1.5
26,9,2.0,1.5
26,10,2.0,1.5
26,11,2.0,1.5
26,12,2.0,1.5
26,13,2.0,1.5
26,14,3.0,2.0
26,15,4.0,3.0
26,16,2.0,1.5
26,17,1.0,1.2
26,18,4.0,2.3333333333333335
26,19,3.0,2.0
26,20,5.0,3.5
26,21,2.0,1.5
26,22,1.0,1.2
26,23,1.0,1.2
26,24,3.0,1.75
26,25,3.0,1.75
26,27,2.0,1.5
26,28,3.0,2.0
26,29,1.0,1.2
26,30,5.0,3.5
26,31,2.0,1.5
26,32,2.0,1.5
27,1,3.0,2.0
27,2,2.0,1.6666666666666667
27,3,4.0,3.0
27,4,2.0,1.6666666666666667
27,5,2.0,1.6666666666666667
27,6,4.0,3.0
27,7,3.0,2.0
27,8,3.0,2.0
27,9,2.0,1.5
27,10,2.0,1.5
27,11,2.0,1.5
27,12,3.0,2.0
27,13,3.0,2.0
27,14,2.0,1.5
27,15,3.0,2.0
27,16,2.0,1.5
27,17,2.0,1.5
27,18,2.0,1.5
27,19,3.0,2.0
27,20,3.0,2.0
27,21,2.0,1.5
27,22,2.0,1.5
27,23,3.0,2.0
27,24,2.0,1.5
27,25,2.0,1.5
27,26,2.0,1.5
27,28,2.0,1.5
27,29,1.0,1.2
27,30,2.0,1.5
27,31,3.0,2.0
27,32,3.0,2.0
28,1,2.0,1.5
28,2,4.0,3.0
28,3,2.0,1.6666666666666667
28,4,3.0,2.0
28,5,3.0,2.0
28,6,2.0,1.5
28,7,2.0,1.5
28,8,2.0,1.5
28,9,2.0,1.5
28,10,2.0,1.5
28,11,2.0,1.5
28,12,2.0,1.5
28,13,2.0,1.5
28,14,2.0,1.5
28,15,4.0,3.0
28,16,2.0,1.5
28,17,3.0,2.0
28,18,4.0,2.3333333333333335
28,19,3.0,2.0
28,20,2.0,1.5
28,21,3.0,2.0
28,22,3.0,2.0
28,23,1.0,1.2
28,24,2.0,1.5
28,25,2.0,1.5
28,26,3.0,2.0
28,27,2.0,1.5
28,29,1.0,1.2
28,30,2.0,1.5
28,31,3.0,2.0
28,32,2.0,1.5
29,1,3.0,2.0
29,2,2.0,1.5
29,3,2.0,1.5
29,4,3.0,2.0
29,5,3.0,2.0
29,6,2.0,1.5
29,7,2.0,1.5
29,8,2.0,1.5
29,9,3.0,1.75
29,10,5.0,3.5
29,11,5.0,3.5
29,12,2.0,1.5
29,13,3.0,2.0
29,14,2.0,1.5
29,15,2.0,1.5
29,16,2.0,1.5
29,17,2.0,1.5
29,18,2.0,1.4
29,19,1.0,1.2
29,20,1.0,1.2
29,21,2.0,1.4
29,22,2.0,1.5
29,23,2.0,1.4
29,24,2.0,1.4
29,25,2.0,1.4
29,26,1.0,1.2
29,27,1.0,1.2
29,28,1.0,1.2
29,30,3.0,1.75
29,31,1.0,1.2
29,32,1.0,1.2
30,1,5.0,3.5
30,2,2.0,1.5
30,3,3.0,2.0
30,4,2.0,1.5
30,5,2.0,1.5
30,6,2.0,1.5
30,7,4.0,2.3333333333333335
30,8,3.0,2.0
30,9,2.0,1.5
30,10,4.0,2.3333333333333335
30,11,1.0,1.2
30,12,4.0,2.3333333333333335
30,13,2.0,1.5
30,14,2.0,1.5
30,15,3.0,2.0
30,16,1.0,1.2
30,17,1.0,1.2
30,18,3.0,1.75
30,19,2.0,1.5
30,20,4.0,2.3333333333333335
30,21,1.0,1.2
30,22,1.0,1.2
30,23,1.0,1.2
30,24,2.0,1.4
30,25,2.0,1.4
30,26,5.0,3.5
30,27,2.0,1.5
30,28,2.0,1.5
30,29,3.0,1.75
30,31,2.0,1.5
30,32,3.0,1.75
31,1,3.0,2.0
31,2,4.0,3.0
31,3,4.0,3.0
31,4,2.0,1.6666666666666667
31,5,2.0,1.6666666666666667
31,6,3.0,2.0
31,7,3.0,2.0
31,8,2.0,1.5
31,9,2.0,1.5
31,10,2.0,1.5
31,11,2.0,1.5
31,12,3.0,2.0
31,13,2.0,1.6666666666666667
31,14,2.0,1.5
31,15,3.0,2.0
31,16,2.0,1.5
31,17,3.0,2.0
31,18,2.0,1.5
31,19,2.0,1.5
31,20,3.0,2.0
31,21,3.0,2.0
31,22,3.0,2.0
31,23,2.0,1.5
31,24,1.0,1.2
31,25,1.0,1.2
31,26,2.0,1.5
31,27,3.0,2.0
31,28,3.0,2.0
31,29,1.0,1.2
31,30,2.0,1.5
31,32,3.0,2.0
32,1,3.0,2.0
32,2,3.0,2.0
32,3,5.0,3.5
32,4,2.0,1.6666666666666667
32,5,2.0,1.6666666666666667
32,6,3.0,2.0
32,7,3.0,2.0
32,8,2.0,1.5
32,9,2.0,1.5
32,10,2.0,1.5
32,11,2.0,1.5
32,12,4.0,2.3333333333333335
32,13,3.0,2.0
32,14,2.0,1.5
32,15,3.0,2.0
32,16,2.0,1.5
32,17,2.0,1.5
32,18,2.0,1.5
32,19,2.0,1.5
32,20,3.0,2.0
32,21,2.0,1.5
32,22,5.0,3.5
32,23,2.0,1.5
32,24,2.0,1.4
32,25,2.0,1.4
32,26,2.0,1.5
32,27,3.0,2.0
32,28,2.0,1.5
32,29,1.0,1.2
32,30,3.0,1.75
32,31,3.0,2.0
