node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.711357,288.563165,0,0.0
1,7,99999.704999,294.919182,0,0.0
1,8,99999.749603,250.377315,0,0.0
1,10,99999.749603,250.377315,0,0.0
1,12,99999.787734,212.24879,0,0.0
1,15,99999.787734,212.24879,0,0.0
1,18,99999.787734,212.24879,0,0.0
1,30,99999.749603,250.377315,0,0.0
2,3,99999.711357,288.586083,0,0.0
2,4,99999.711357,288.643408,0,0.0
2,5,99999.749503,250.446953,0,0.0
2,17,99999.78765,212.349996,0,0.0
2,21,99999.78765,212.349996,0,0.0
2,22,99999.749503,250.446953,0,0.0
2,28,99999.78765,212.307823,0,0.0
2,31,99999.749503,250.446953,0,0.0
3,4,99999.711357,288.643408,0,0.0
3,5,99999.749503,250.446953,0,0.0
3,6,99999.749503,250.446953,0,0.0
3,7,99999.749503,250.496702,0,0.0
3,12,99999.711471,288.528758,0,0.0
3,13,99999.711471,288.517298,0,0.0
3,15,99999.711448,288.540219,0,0.0
3,20,99999.749503,250.456899,0,0.0
3,27,99999.749503,250.446953,0,0.0
3,31,99999.749503,250.446953,0,0.0
3,32,99999.749483,250.466854,0,0.0
4,11,99999.711357,288.586083,0,0.0
4,14,99999.711357,288.574623,0,0.0
4,16,99999.749483,250.506656,0,0.0
4,17,99999.749503,250.496702,0,0.0
5,6,99999.749603,250.397204,0,0.0
5,9,99999.711471,288.528758,0,0.0
5,10,99999.749603,250.397204,0,0.0
5,11,99999.749603,250.397204,0,0.0
5,15,99999.749603,250.397204,0,0.0
5,16,99999.787633,212.316262,0,0.0
6,8,99999.705116,294.884017,0,0.0
6,19,99999.787734,212.26565,0,0.0
6,23,99999.78765,212.307823,0,0.0
6,27,99999.787734,212.26565,0,0.0
7,9,99999.711357,288.586083,0,0.0
8,18,99999.749603,250.397204,0,0.0
10,15,99999.711471,288.528758,0,0.0
10,29,99999.749483,250.456907,0,0.0
11,13,99999.749603,250.387259,0,0.0
11,29,99999.749483,250.456907,0,0.0
13,14,99999.749623,250.377314,0,0.0
13,22,99999.749603,250.387259,0,0.0
14,20,99999.78765,212.299392,0,0.0
14,21,99999.749503,250.437008,0,0.0
14,24,99999.749603,250.387259,0,0.0
15,18,99999.787734,212.26565,0,0.0
15,19,99999.787734,212.26565,0,0.0
15,26,99999.749603,250.397204,0,0.0
15,28,99999.749603,250.397204,0,0.0
16,23,99999.749483,250.506656,0,0.0
16,25,99999.749483,250.466854,0,0.0
18,30,99999.787734,212.26565,0,0.0
19,24,99999.787734,212.26565,0,0.0
19,25,99999.787717,212.274082,0,0.0
20,26,99999.78765,212.307823,0,0.0
22,32,99999.749483,250.456907,0,0.0
26,30,99999.749603,250.397204,0,0.0
