node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.924528,75.436132,0,0.0
1,7,99999.886792,113.154198,0,0.0
1,8,99999.886899,113.091966,0,0.0
1,10,99999.886899,113.091966,0,0.0
1,12,99999.886899,113.091966,0,0.0
1,15,99999.886899,113.096407,0,0.0
1,18,99999.886792,113.154198,0,0.0
1,30,99999.849045,150.878197,0,0.0
2,3,99999.924522,75.474665,0,0.0
2,4,99999.886784,113.216448,0,0.0
2,5,99999.849045,150.872276,0,0.0
2,17,99999.886784,113.211998,0,0.0
2,21,99999.886784,113.211998,0,0.0
2,22,99999.886784,113.211998,0,0.0
2,28,99999.886784,113.149766,0,0.0
2,31,99999.886784,113.154207,0,0.0
3,4,99999.886784,113.211998,0,0.0
3,5,99999.849057,150.866342,0,0.0
3,6,99999.886784,113.211998,0,0.0
3,7,99999.886792,113.207547,0,0.0
3,12,99999.924528,75.430211,0,0.0
3,13,99999.924528,75.430211,0,0.0
3,15,99999.924528,75.433171,0,0.0
3,20,99999.924528,75.471698,0,0.0
3,27,99999.886792,113.145316,0,0.0
3,31,99999.886792,113.149756,0,0.0
3,32,99999.886792,113.207547,0,0.0
4,11,99999.886784,113.216448,0,0.0
4,14,99999.886784,113.149766,0,0.0
4,16,99999.886784,94.344073,0,0.0
4,17,99999.924522,75.474665,0,0.0
5,6,99999.886784,113.154207,0,0.0
5,9,99999.886784,113.154207,0,0.0
5,10,99999.886908,113.087525,0,0.0
5,11,99999.886784,113.154207,0,0.0
5,15,99999.886908,113.091966,0,0.0
5,16,99999.886792,113.149756,0,0.0
6,8,99999.924522,75.433177,0,0.0
6,19,99999.924522,75.474665,0,0.0
6,23,99999.805016,194.983882,0,0.0
6,27,99999.849045,150.866355,0,0.0
7,9,99999.924522,75.474665,0,0.0
8,18,99999.924528,75.430211,0,0.0
10,15,99999.924605,75.391683,0,0.0
10,29,99999.886792,113.145316,0,0.0
11,13,99999.886784,113.149766,0,0.0
11,29,99999.886784,113.211998,0,0.0
13,14,99999.886917,113.083085,0,0.0
13,22,99999.886792,113.145316,0,0.0
14,20,99999.886792,113.145316,0,0.0
14,21,99999.886792,113.145316,0,0.0
14,24,99999.886792,113.145316,0,0.0
15,18,99999.886792,113.149756,0,0.0
15,19,99999.886792,113.149756,0,0.0
15,26,99999.886908,113.091966,0,0.0
15,28,99999.886908,113.087525,0,0.0
16,23,99999.886784,113.211998,0,0.0
16,25,99999.886792,113.207547,0,0.0
18,30,99999.886784,113.211998,0,0.0
19,24,99999.886792,113.207547,0,0.0
19,25,99999.886792,113.207547,0,0.0
20,26,99999.886792,113.149756,0,0.0
22,32,99999.849057,150.860421,0,0.0
26,30,99999.805016,194.876689,0,0.0
