node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.846461,153.520172,0,0.0
1,7,99999.884846,115.140129,0,0.0
1,8,99999.884828,115.163149,0,0.0
1,10,99999.884828,115.163149,0,0.0
1,12,99999.884828,115.163149,0,0.0
1,15,99999.884828,115.163149,0,0.0
1,18,99999.884828,115.163149,0,0.0
1,30,99999.923225,76.772362,0,0.0
2,3,99999.846498,153.501759,0,0.0
2,4,99999.884874,115.126319,0,0.0
2,5,99999.923218,76.766226,0,0.0
2,17,99999.923249,76.750879,0,0.0
2,21,99999.923249,76.750879,0,0.0
2,22,99999.884837,115.144733,0,0.0
2,28,99999.923212,76.769297,0,0.0
2,31,99999.884828,115.149339,0,0.0
3,4,99999.923249,76.750879,0,0.0
3,5,99999.923218,76.766226,0,0.0
3,6,99999.884864,115.130922,0,0.0
3,7,99999.884874,115.126319,0,0.0
3,12,99999.846437,153.532452,0,0.0
3,13,99999.846449,153.526311,0,0.0
3,15,99999.846437,153.532452,0,0.0
3,20,99999.884874,115.126319,0,0.0
3,27,99999.884828,115.149339,0,0.0
3,31,99999.884828,115.149339,0,0.0
3,32,99999.884874,115.126319,0,0.0
4,11,99999.884828,115.149339,0,0.0
4,14,99999.884828,115.149339,0,0.0
4,16,99999.884874,115.126319,0,0.0
4,17,99999.884874,115.126319,0,0.0
5,6,99999.884828,115.153941,0,0.0
5,9,99999.884828,115.172359,0,0.0
5,10,99999.884828,115.172359,0,0.0
5,11,99999.884828,115.172359,0,0.0
5,15,99999.884828,115.172359,0,0.0
5,16,99999.884828,115.149339,0,0.0
6,8,99999.884828,115.153941,0,0.0
6,19,99999.923225,76.766224,0,0.0
6,23,99999.923243,76.757016,0,0.0
6,27,99999.923218,76.769294,0,0.0
7,9,99999.846437,153.532452,0,0.0
8,18,99999.846437,153.563145,0,0.0
10,15,99999.846437,153.563145,0,0.0
10,29,99999.884828,115.149339,0,0.0
11,13,99999.884828,115.167753,0,0.0
11,29,99999.884828,115.149339,0,0.0
13,14,99999.884828,115.167753,0,0.0
13,22,99999.884837,115.163148,0,0.0
14,20,99999.923218,76.766226,0,0.0
14,21,99999.884828,115.149339,0,0.0
14,24,99999.884828,115.172359,0,0.0
15,18,99999.884828,115.167753,0,0.0
15,19,99999.923218,76.778502,0,0.0
15,26,99999.884828,115.172359,0,0.0
15,28,99999.884818,115.176965,0,0.0
16,23,99999.884864,115.130922,0,0.0
16,25,99999.884837,115.144733,0,0.0
18,30,99999.884828,115.167753,0,0.0
19,24,99999.884828,115.167753,0,0.0
19,25,99999.923225,76.775432,0,0.0
20,26,99999.923218,76.766226,0,0.0
22,32,99999.923225,76.763156,0,0.0
26,30,99999.923218,76.781572,0,0.0
