node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.926017,73.979887,0,0.0
1,7,99999.889026,110.96983,0,0.0
1,8,99999.889026,110.96983,0,0.0
1,10,99999.889026,110.96983,0,0.0
1,12,99999.889026,110.96983,0,0.0
1,15,99999.889026,110.96983,0,0.0
1,18,99999.889026,110.96983,0,0.0
1,30,99999.852035,147.959774,0,0.0
2,3,99999.925972,74.005557,0,0.0
2,4,99999.888957,111.042566,0,0.0
2,5,99999.851943,148.011115,0,0.0
2,17,99999.888957,111.038285,0,0.0
2,21,99999.888957,111.042566,0,0.0
2,22,99999.888957,111.008336,0,0.0
2,28,99999.888957,111.008336,0,0.0
2,31,99999.888957,111.008336,0,0.0
3,4,99999.888957,111.008336,0,0.0
3,5,99999.852035,147.965475,0,0.0
3,6,99999.926017,73.982737,0,0.0
3,7,99999.889026,110.974106,0,0.0
3,12,99999.926017,73.982737,0,0.0
3,13,99999.926017,73.982737,0,0.0
3,15,99999.926017,73.982737,0,0.0
3,20,99999.925977,74.002703,0,0.0
3,27,99999.889026,110.974106,0,0.0
3,31,99999.889026,110.974106,0,0.0
3,32,99999.888949,111.016894,0,0.0
4,11,99999.925977,74.002703,0,0.0
4,14,99999.888966,111.004055,0,0.0
4,16,99999.925966,74.028378,0,0.0
4,17,99999.925977,74.022669,0,0.0
5,6,99999.926017,73.982737,0,0.0
5,9,99999.889026,110.974106,0,0.0
5,10,99999.889026,110.974106,0,0.0
5,11,99999.889026,110.974106,0,0.0
5,15,99999.889026,110.974106,0,0.0
5,16,99999.888949,111.012618,0,0.0
6,8,99999.926017,73.982737,0,0.0
6,19,99999.926017,73.982737,0,0.0
6,23,99999.888966,111.004055,0,0.0
6,27,99999.889026,110.974106,0,0.0
7,9,99999.926017,73.982737,0,0.0
8,18,99999.926017,73.982737,0,0.0
10,15,99999.926017,73.982737,0,0.0
10,29,99999.888957,111.008336,0,0.0
11,13,99999.889026,110.974106,0,0.0
11,29,99999.888957,111.008336,0,0.0
13,14,99999.889026,110.974106,0,0.0
13,22,99999.889026,110.974106,0,0.0
14,20,99999.888966,111.004055,0,0.0
14,21,99999.888957,111.008336,0,0.0
14,24,99999.889026,110.974106,0,0.0
15,18,99999.889026,110.974106,0,0.0
15,19,99999.889026,110.974106,0,0.0
15,26,99999.889026,110.974106,0,0.0
15,28,99999.889026,110.974106,0,0.0
16,23,99999.888957,111.038285,0,0.0
16,25,99999.888957,111.008336,0,0.0
18,30,99999.889026,110.974106,0,0.0
19,24,99999.889026,110.974106,0,0.0
19,25,99999.889026,110.96983,0,0.0
20,26,99999.888966,111.004055,0,0.0
22,32,99999.888957,111.008336,0,0.0
26,30,99999.889026,110.974106,0,0.0
