node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.929603,70.360617,0,0.0
1,7,99999.929603,70.360617,0,0.0
1,8,99999.929583,70.370944,0,0.0
1,10,99999.894343,105.571916,0,0.0
1,12,99999.859165,140.741888,0,0.0
1,15,99999.859165,140.741888,0,0.0
1,18,99999.894374,105.556416,0,0.0
1,30,99999.894382,105.552542,0,0.0
2,3,99999.929603,70.394134,0,0.0
2,4,99999.929603,70.394134,0,0.0
2,5,99999.929588,70.401879,0,0.0
2,17,99999.859217,140.783106,0,0.0
2,21,99999.859217,140.783106,0,0.0
2,22,99999.894382,105.602818,0,0.0
2,28,99999.859124,140.82959,0,0.0
2,31,99999.894343,105.622192,0,0.0
3,4,99999.929603,70.396715,0,0.0
3,5,99999.929588,70.40446,0,0.0
3,6,99999.894374,105.610563,0,0.0
3,7,99999.894405,105.595072,0,0.0
3,12,99999.929583,70.407042,0,0.0
3,13,99999.929588,70.40446,0,0.0
3,15,99999.894374,105.610563,0,0.0
3,20,99999.894405,105.595072,0,0.0
3,27,99999.894374,105.610563,0,0.0
3,31,99999.894343,105.626064,0,0.0
3,32,99999.894405,105.595072,0,0.0
4,11,99999.929583,70.407042,0,0.0
4,14,99999.929562,70.417376,0,0.0
4,16,99999.894405,105.595072,0,0.0
4,17,99999.894405,105.591201,0,0.0
5,6,99999.894374,105.622181,0,0.0
5,9,99999.929588,70.412205,0,0.0
5,10,99999.929562,70.425121,0,0.0
5,11,99999.929583,70.414787,0,0.0
5,15,99999.894374,105.622181,0,0.0
5,16,99999.894382,105.60669,0,0.0
6,8,99999.894374,105.626054,0,0.0
6,19,99999.859165,140.834739,0,0.0
6,23,99999.859165,140.808923,0,0.0
6,27,99999.859165,140.834739,0,0.0
7,9,99999.929588,70.40446,0,0.0
8,18,99999.894374,105.626054,0,0.0
10,15,99999.894343,105.641555,0,0.0
10,29,99999.894343,105.626064,0,0.0
11,13,99999.894374,105.622181,0,0.0
11,29,99999.894374,105.610563,0,0.0
13,14,99999.894343,105.637681,0,0.0
13,22,99999.894382,105.618307,0,0.0
14,20,99999.859124,140.834751,0,0.0
14,21,99999.894343,105.622192,0,0.0
14,24,99999.894343,105.641555,0,0.0
15,18,99999.859165,140.834739,0,0.0
15,19,99999.859165,140.834739,0,0.0
15,26,99999.859124,140.855406,0,0.0
15,28,99999.859124,140.855406,0,0.0
16,23,99999.859207,140.788268,0,0.0
16,25,99999.859165,140.814084,0,0.0
18,30,99999.859165,140.829574,0,0.0
19,24,99999.859165,140.834739,0,0.0
19,25,99999.859165,140.834739,0,0.0
20,26,99999.859124,140.834751,0,0.0
22,32,99999.894382,105.60669,0,0.0
26,30,99999.894343,105.637681,0,0.0
