node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.884938,115.043544,0,0.0
1,7,99999.846572,153.397521,0,0.0
1,8,99999.846596,153.385263,0,0.0
1,10,99999.923292,76.695696,0,0.0
1,12,99999.923292,76.695696,0,0.0
1,15,99999.923317,76.646724,0,0.0
1,18,99999.846633,153.293448,0,0.0
1,30,99999.846633,153.293448,0,0.0
2,3,99999.923292,76.70795,0,0.0
2,4,99999.846584,153.415901,0,0.0
2,5,99999.846584,153.415901,0,0.0
2,17,99999.923292,76.662036,0,0.0
2,21,99999.923292,76.665093,0,0.0
2,22,99999.923292,76.658979,0,0.0
2,28,99999.884938,114.983883,0,0.0
2,31,99999.846584,153.317958,0,0.0
3,4,99999.846584,153.415901,0,0.0
3,5,99999.846584,153.415901,0,0.0
3,6,99999.923292,76.70795,0,0.0
3,7,99999.884929,115.066523,0,0.0
3,12,99999.923292,76.70795,0,0.0
3,13,99999.923292,76.70795,0,0.0
3,15,99999.923292,76.658979,0,0.0
3,20,99999.923292,76.662036,0,0.0
3,27,99999.884938,114.988468,0,0.0
3,31,99999.846584,153.317958,0,0.0
3,32,99999.846584,153.330187,0,0.0
4,11,99999.884938,115.061926,0,0.0
4,14,99999.884938,114.988468,0,0.0
4,16,99999.884938,114.99764,0,0.0
4,17,99999.884938,114.993054,0,0.0
5,6,99999.923292,76.70795,0,0.0
5,9,99999.884938,115.061926,0,0.0
5,10,99999.884938,115.061926,0,0.0
5,11,99999.884938,115.061926,0,0.0
5,15,99999.884938,114.988468,0,0.0
5,16,99999.884938,114.99764,0,0.0
6,8,99999.884938,115.057329,0,0.0
6,19,99999.923292,76.662036,0,0.0
6,23,99999.884938,114.993054,0,0.0
6,27,99999.884938,114.983883,0,0.0
7,9,99999.884929,115.066523,0,0.0
8,18,99999.884947,114.983872,0,0.0
10,15,99999.923292,76.658979,0,0.0
10,29,99999.884938,114.993054,0,0.0
11,13,99999.923292,76.70795,0,0.0
11,29,99999.884938,114.993054,0,0.0
13,14,99999.923292,76.658979,0,0.0
13,22,99999.884938,114.988468,0,0.0
14,20,99999.923384,76.613064,0,0.0
14,21,99999.923378,76.616122,0,0.0
14,24,99999.885085,114.915011,0,0.0
15,18,99999.92339,76.610007,0,0.0
15,19,99999.923384,76.613064,0,0.0
15,26,99999.885085,114.910426,0,0.0
15,28,99999.885085,114.910426,0,0.0
16,23,99999.885067,114.928768,0,0.0
16,25,99999.885067,114.928768,0,0.0
18,30,99999.846768,153.226128,0,0.0
19,24,99999.885076,114.919596,0,0.0
19,25,99999.885076,114.924182,0,0.0
20,26,99999.885076,114.915012,0,0.0
22,32,99999.846756,153.232244,0,0.0
26,30,99999.84678,153.213901,0,0.0
