node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.846963,152.981973,0,0.0
1,7,99999.885222,114.736479,0,0.0
1,8,99999.885186,114.795921,0,0.0
1,10,99999.885186,114.795921,0,0.0
1,12,99999.923463,76.527563,0,0.0
1,15,99999.923457,76.530614,0,0.0
1,18,99999.923457,76.530614,0,0.0
1,30,99999.885186,114.795921,0,0.0
2,3,99999.847073,152.927121,0,0.0
2,4,99999.847073,152.927121,0,0.0
2,5,99999.885186,114.754782,0,0.0
2,17,99999.923536,76.46356,0,0.0
2,21,99999.923536,76.46356,0,0.0
2,22,99999.885186,114.754782,0,0.0
2,28,99999.923457,76.503188,0,0.0
2,31,99999.885195,114.750206,0,0.0
3,4,99999.847073,152.927121,0,0.0
3,5,99999.885186,114.754782,0,0.0
3,6,99999.885305,114.695341,0,0.0
3,7,99999.885305,114.695341,0,0.0
3,12,99999.846927,153.000274,0,0.0
3,13,99999.846914,153.006376,0,0.0
3,15,99999.846914,153.006376,0,0.0
3,20,99999.885305,114.695341,0,0.0
3,27,99999.885186,114.754782,0,0.0
3,31,99999.885195,114.750206,0,0.0
3,32,99999.885305,114.695341,0,0.0
4,11,99999.846914,153.006376,0,0.0
4,14,99999.846914,153.006376,0,0.0
4,16,99999.885305,114.695341,0,0.0
4,17,99999.885305,114.695341,0,0.0
5,6,99999.885186,114.754782,0,0.0
5,9,99999.846914,153.085632,0,0.0
5,10,99999.885186,114.814224,0,0.0
5,11,99999.885186,114.814224,0,0.0
5,15,99999.885186,114.814224,0,0.0
5,16,99999.923457,76.503188,0,0.0
6,8,99999.885186,114.754782,0,0.0
6,19,99999.923536,76.460515,0,0.0
6,23,99999.923536,76.460515,0,0.0
6,27,99999.923457,76.503188,0,0.0
7,9,99999.846914,153.006376,0,0.0
8,18,99999.885186,114.814224,0,0.0
10,15,99999.846914,153.085632,0,0.0
10,29,99999.885186,114.754782,0,0.0
11,13,99999.885177,114.818802,0,0.0
11,29,99999.885177,114.75936,0,0.0
13,14,99999.885186,114.814224,0,0.0
13,22,99999.885186,114.814224,0,0.0
14,20,99999.923457,76.503188,0,0.0
14,21,99999.885186,114.754782,0,0.0
14,24,99999.885186,114.814224,0,0.0
15,18,99999.923457,76.542816,0,0.0
15,19,99999.923457,76.503188,0,0.0
15,26,99999.885186,114.814224,0,0.0
15,28,99999.885186,114.814224,0,0.0
16,23,99999.885305,114.695341,0,0.0
16,25,99999.885305,114.695341,0,0.0
18,30,99999.923457,76.542816,0,0.0
19,24,99999.923457,76.503188,0,0.0
19,25,99999.923536,76.46356,0,0.0
20,26,99999.923457,76.503188,0,0.0
22,32,99999.885186,114.754782,0,0.0
26,30,99999.885186,114.814224,0,0.0
