node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.885359,114.631429,0,0.0
1,7,99999.923573,76.417912,0,0.0
1,8,99999.923591,76.396628,0,0.0
1,10,99999.885378,114.599503,0,0.0
1,12,99999.84717,152.799338,0,0.0
1,15,99999.84717,152.799338,0,0.0
1,18,99999.885378,114.599503,0,0.0
1,30,99999.923573,76.420953,0,0.0
2,3,99999.885359,114.640554,0,0.0
2,4,99999.923567,76.430079,0,0.0
2,5,99999.923567,76.408795,0,0.0
2,17,99999.847146,152.854072,0,0.0
2,21,99999.847146,152.854072,0,0.0
2,22,99999.885359,114.613187,0,0.0
2,28,99999.885359,114.608628,0,0.0
2,31,99999.885359,114.608628,0,0.0
3,4,99999.923567,76.430079,0,0.0
3,5,99999.923573,76.405752,0,0.0
3,6,99999.847146,152.854072,0,0.0
3,7,99999.923573,76.427036,0,0.0
3,12,99999.847146,152.811505,0,0.0
3,13,99999.847146,152.817583,0,0.0
3,15,99999.885359,114.608628,0,0.0
3,20,99999.885359,114.640554,0,0.0
3,27,99999.885359,114.608628,0,0.0
3,31,99999.885359,114.608628,0,0.0
3,32,99999.923567,76.430079,0,0.0
4,11,99999.923567,76.430079,0,0.0
4,14,99999.88535,114.613192,0,0.0
4,16,99999.88535,114.649682,0,0.0
4,17,99999.88535,114.645118,0,0.0
5,6,99999.885359,114.608628,0,0.0
5,9,99999.923573,76.405752,0,0.0
5,10,99999.923616,76.384468,0,0.0
5,11,99999.923573,76.405752,0,0.0
5,15,99999.885423,114.576703,0,0.0
5,16,99999.88535,114.613192,0,0.0
6,8,99999.885359,114.608628,0,0.0
6,19,99999.847146,152.854072,0,0.0
6,23,99999.885359,114.640554,0,0.0
6,27,99999.840777,159.178651,0,0.0
7,9,99999.885359,114.640554,0,0.0
8,18,99999.885423,114.576703,0,0.0
10,15,99999.885423,114.576703,0,0.0
10,29,99999.923567,76.408795,0,0.0
11,13,99999.923573,76.408791,0,0.0
11,29,99999.923567,76.430079,0,0.0
13,14,99999.847219,152.775015,0,0.0
13,22,99999.885414,114.58582,0,0.0
14,20,99999.847146,152.811505,0,0.0
14,21,99999.885359,114.608628,0,0.0
14,24,99999.885414,114.581261,0,0.0
15,18,99999.847231,152.768937,0,0.0
15,19,99999.847146,152.811505,0,0.0
15,26,99999.840866,159.134309,0,0.0
15,28,99999.885423,114.576703,0,0.0
16,23,99999.88535,114.645118,0,0.0
16,25,99999.88535,114.649682,0,0.0
18,30,99999.885359,114.608628,0,0.0
19,24,99999.885359,114.608628,0,0.0
19,25,99999.88535,114.645118,0,0.0
20,26,99999.885359,114.608628,0,0.0
22,32,99999.923573,76.408791,0,0.0
26,30,99999.923573,76.405752,0,0.0
