node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.886525,113.470707,0,0.0
1,7,99999.8487,151.300236,0,0.0
1,8,99999.848664,151.318125,0,0.0
1,10,99999.886498,113.484123,0,0.0
1,12,99999.924326,75.659064,0,0.0
1,15,99999.924332,75.656082,0,0.0
1,18,99999.886498,113.484123,0,0.0
1,30,99999.848664,151.312164,0,0.0
2,3,99999.886525,113.475177,0,0.0
2,4,99999.8487,151.300236,0,0.0
2,5,99999.804524,195.452578,0,0.0
2,17,99999.92435,75.650118,0,0.0
2,21,99999.92435,75.650118,0,0.0
2,22,99999.924332,75.659062,0,0.0
2,28,99999.886498,113.488594,0,0.0
2,31,99999.886489,113.493067,0,0.0
3,4,99999.8487,151.300236,0,0.0
3,5,99999.848664,151.318125,0,0.0
3,6,99999.924332,75.659062,0,0.0
3,7,99999.8487,151.300236,0,0.0
3,12,99999.924326,75.662045,0,0.0
3,13,99999.924332,75.659062,0,0.0
3,15,99999.924332,75.659062,0,0.0
3,20,99999.92435,75.647138,0,0.0
3,27,99999.886498,113.488594,0,0.0
3,31,99999.886489,113.493067,0,0.0
3,32,99999.848712,132.381746,0,0.0
4,11,99999.848652,151.32409,0,0.0
4,14,99999.886498,113.488594,0,0.0
4,16,99999.886525,113.475177,0,0.0
4,17,99999.886525,113.475177,0,0.0
5,6,99999.886498,113.50201,0,0.0
5,9,99999.848664,151.336013,0,0.0
5,10,99999.848664,151.336013,0,0.0
5,11,99999.848652,151.341978,0,0.0
5,15,99999.886489,113.506483,0,0.0
5,16,99999.886498,113.488594,0,0.0
6,8,99999.886489,113.506483,0,0.0
6,19,99999.924326,75.673971,0,0.0
6,23,99999.924332,75.659062,0,0.0
6,27,99999.886489,113.506483,0,0.0
7,9,99999.886498,113.488594,0,0.0
8,18,99999.886498,113.50201,0,0.0
10,15,99999.886498,113.50201,0,0.0
10,29,99999.848664,151.318125,0,0.0
11,13,99999.886489,113.506483,0,0.0
11,29,99999.848652,151.32409,0,0.0
13,14,99999.880192,119.807677,0,0.0
13,22,99999.924332,75.668007,0,0.0
14,20,99999.924332,75.659062,0,0.0
14,21,99999.836053,163.927969,0,0.0
14,24,99999.880183,119.812399,0,0.0
15,18,99999.880192,119.807677,0,0.0
15,19,99999.924326,75.670989,0,0.0
15,26,99999.886489,113.510957,0,0.0
15,28,99999.886498,113.50201,0,0.0
16,23,99999.92435,75.650118,0,0.0
16,25,99999.924332,75.659062,0,0.0
18,30,99999.886498,113.50201,0,0.0
19,24,99999.924326,75.673971,0,0.0
19,25,99999.924326,75.670989,0,0.0
20,26,99999.886489,113.493067,0,0.0
22,32,99999.848664,151.318125,0,0.0
26,30,99999.848652,151.341978,0,0.0
