node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.924207,75.784489,0,0.0
1,7,99999.924213,75.781497,0,0.0
1,8,99999.924201,75.793463,0,0.0
1,10,99999.886292,113.699172,0,0.0
1,12,99999.848389,151.598896,0,0.0
1,15,99999.886292,113.699172,0,0.0
1,18,99999.886301,113.694683,0,0.0
1,30,99999.886292,113.699172,0,0.0
2,3,99999.924219,75.778506,0,0.0
2,4,99999.924219,75.781497,0,0.0
2,5,99999.924195,75.793465,0,0.0
2,17,99999.848437,151.557012,0,0.0
2,21,99999.848437,151.557012,0,0.0
2,22,99999.886301,113.685708,0,0.0
2,28,99999.848389,151.586929,0,0.0
2,31,99999.886292,113.690197,0,0.0
3,4,99999.924219,75.778506,0,0.0
3,5,99999.924195,75.790474,0,0.0
3,6,99999.886328,113.667759,0,0.0
3,7,99999.886337,113.663273,0,0.0
3,12,99999.924195,75.790474,0,0.0
3,13,99999.924201,75.787481,0,0.0
3,15,99999.924195,75.790474,0,0.0
3,20,99999.886337,113.663273,0,0.0
3,27,99999.886292,113.685711,0,0.0
3,31,99999.886292,113.685711,0,0.0
3,32,99999.886337,113.663273,0,0.0
4,11,99999.924195,75.793465,0,0.0
4,14,99999.924201,75.790472,0,0.0
4,16,99999.924219,75.778506,0,0.0
4,17,99999.924219,75.778506,0,0.0
5,6,99999.886292,113.690197,0,0.0
5,9,99999.924195,75.805433,0,0.0
5,10,99999.924195,75.805433,0,0.0
5,11,99999.924195,75.805433,0,0.0
5,15,99999.924195,75.805433,0,0.0
5,16,99999.924195,75.790474,0,0.0
6,8,99999.886301,113.685708,0,0.0
6,19,99999.848401,151.580944,0,0.0
6,23,99999.848437,151.562993,0,0.0
6,27,99999.848389,151.586929,0,0.0
7,9,99999.924195,75.790474,0,0.0
8,18,99999.886301,113.699171,0,0.0
10,15,99999.924195,75.805433,0,0.0
10,29,99999.886292,113.685711,0,0.0
11,13,99999.886292,113.70366,0,0.0
11,29,99999.886292,113.685711,0,0.0
13,14,99999.886301,113.699171,0,0.0
13,22,99999.886301,113.699171,0,0.0
14,20,99999.848401,151.574962,0,0.0
14,21,99999.886301,113.681222,0,0.0
14,24,99999.886301,113.699171,0,0.0
15,18,99999.848389,151.60488,0,0.0
15,19,99999.848389,151.60488,0,0.0
15,26,99999.886292,113.708149,0,0.0
15,28,99999.886292,113.708149,0,0.0
16,23,99999.886328,113.667759,0,0.0
16,25,99999.886301,113.681222,0,0.0
18,30,99999.848389,151.60488,0,0.0
19,24,99999.848401,151.598895,0,0.0
19,25,99999.848401,151.598895,0,0.0
20,26,99999.848389,151.580948,0,0.0
22,32,99999.886301,113.681222,0,0.0
26,30,99999.886292,113.708149,0,0.0
