node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.848878,151.097824,0,0.0
1,7,99999.886659,113.323368,0,0.0
1,8,99999.886659,113.314454,0,0.0
1,10,99999.886659,113.314454,0,0.0
1,12,99999.886659,113.314454,0,0.0
1,15,99999.886659,113.309998,0,0.0
1,18,99999.924439,75.542969,0,0.0
1,30,99999.924362,75.5995,0,0.0
2,3,99999.848914,151.079986,0,0.0
2,4,99999.886686,113.314448,0,0.0
2,5,99999.924457,75.53108,0,0.0
2,17,99999.924457,75.539993,0,0.0
2,21,99999.924457,75.539993,0,0.0
2,22,99999.886686,113.301076,0,0.0
2,28,99999.924457,75.53405,0,0.0
2,31,99999.924356,75.593561,0,0.0
3,4,99999.886686,113.30999,0,0.0
3,5,99999.924463,75.528108,0,0.0
3,6,99999.886686,113.30999,0,0.0
3,7,99999.886694,113.305532,0,0.0
3,12,99999.848926,151.062157,0,0.0
3,13,99999.848926,151.062157,0,0.0
3,15,99999.848926,151.062157,0,0.0
3,20,99999.886694,113.305532,0,0.0
3,27,99999.886694,113.296618,0,0.0
3,31,99999.924356,75.590589,0,0.0
3,32,99999.924463,75.537021,0,0.0
4,11,99999.848914,151.068101,0,0.0
4,14,99999.848914,151.068101,0,0.0
4,16,99999.848914,151.08593,0,0.0
4,17,99999.848914,151.079986,0,0.0
5,6,99999.886686,113.29662,0,0.0
5,9,99999.886712,113.283248,0,0.0
5,10,99999.886712,113.283248,0,0.0
5,11,99999.886712,113.283248,0,0.0
5,15,99999.886721,113.278792,0,0.0
5,16,99999.886694,113.292162,0,0.0
6,8,99999.886686,113.301076,0,0.0
6,19,99999.924457,75.53405,0,0.0
6,23,99999.924457,75.542965,0,0.0
6,27,99999.924457,75.53405,0,0.0
7,9,99999.848926,151.062157,0,0.0
8,18,99999.84895,151.050271,0,0.0
10,15,99999.84895,151.04433,0,0.0
10,29,99999.886694,113.296618,0,0.0
11,13,99999.886712,113.287704,0,0.0
11,29,99999.886694,113.296618,0,0.0
13,14,99999.886712,113.287704,0,0.0
13,22,99999.886712,113.287704,0,0.0
14,20,99999.924463,75.531078,0,0.0
14,21,99999.886694,113.296618,0,0.0
14,24,99999.886712,113.287704,0,0.0
15,18,99999.886712,113.283248,0,0.0
15,19,99999.886712,113.283248,0,0.0
15,26,99999.886712,113.283248,0,0.0
15,28,99999.886712,113.283248,0,0.0
16,23,99999.886686,113.314448,0,0.0
16,25,99999.886686,113.29662,0,0.0
18,30,99999.924362,75.581666,0,0.0
19,24,99999.886712,113.287704,0,0.0
19,25,99999.886712,113.283248,0,0.0
20,26,99999.924463,75.531078,0,0.0
22,32,99999.924463,75.531078,0,0.0
26,30,99999.886543,113.3725,0,0.0
