node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.846191,153.710735,0,0.0
1,7,99999.884634,115.287672,0,0.0
1,8,99999.884634,115.292281,0,0.0
1,10,99999.884634,115.296891,0,0.0
1,12,99999.923089,76.907671,0,0.0
1,15,99999.923089,76.907671,0,0.0
1,18,99999.923089,76.907671,0,0.0
1,30,99999.884634,115.361506,0,0.0
2,3,99999.846388,153.612289,0,0.0
2,4,99999.846388,153.606144,0,0.0
2,5,99999.923188,76.806145,0,0.0
2,17,99999.923102,76.852287,0,0.0
2,21,99999.923108,76.849208,0,0.0
2,22,99999.884643,115.283051,0,0.0
2,28,99999.923089,76.855376,0,0.0
2,31,99999.884634,115.287672,0,0.0
3,4,99999.846388,153.612289,0,0.0
3,5,99999.923188,76.809217,0,0.0
3,6,99999.884791,115.209217,0,0.0
3,7,99999.884791,115.209217,0,0.0
3,12,99999.846178,153.716896,0,0.0
3,13,99999.846178,153.716896,0,0.0
3,15,99999.846178,153.716896,0,0.0
3,20,99999.884662,115.273811,0,0.0
3,27,99999.884634,115.287672,0,0.0
3,31,99999.884634,115.287672,0,0.0
3,32,99999.884662,115.273811,0,0.0
4,11,99999.846375,153.618434,0,0.0
4,14,99999.846178,153.716896,0,0.0
4,16,99999.846215,153.698415,0,0.0
4,17,99999.846203,153.704574,0,0.0
5,6,99999.884782,115.213826,0,0.0
5,9,99999.884782,115.218435,0,0.0
5,10,99999.884772,115.223045,0,0.0
5,11,99999.884782,115.218435,0,0.0
5,15,99999.884634,115.292281,0,0.0
5,16,99999.884662,115.278421,0,0.0
6,8,99999.884782,115.213826,0,0.0
6,19,99999.923095,76.855367,0,0.0
6,23,99999.923102,76.852287,0,0.0
6,27,99999.923089,76.858448,0,0.0
7,9,99999.846375,153.618434,0,0.0
8,18,99999.884643,115.28766,0,0.0
10,15,99999.846178,153.729188,0,0.0
10,29,99999.884662,115.28303,0,0.0
11,13,99999.884634,115.292281,0,0.0
11,29,99999.884662,115.278421,0,0.0
13,14,99999.884634,115.366127,0,0.0
13,22,99999.884634,115.361506,0,0.0
14,20,99999.923089,76.901511,0,0.0
14,21,99999.884634,115.352267,0,0.0
14,24,99999.884634,115.361506,0,0.0
15,18,99999.923089,76.907671,0,0.0
15,19,99999.923089,76.907671,0,0.0
15,26,99999.884634,115.361506,0,0.0
15,28,99999.884634,115.366127,0,0.0
16,23,99999.884652,115.343026,0,0.0
16,25,99999.884643,115.347646,0,0.0
18,30,99999.923095,76.90459,0,0.0
19,24,99999.923095,76.90459,0,0.0
19,25,99999.923095,76.90459,0,0.0
20,26,99999.923089,76.901511,0,0.0
22,32,99999.884643,115.347646,0,0.0
26,30,99999.884634,115.356886,0,0.0
