node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.923785,76.193506,0,0.0
1,7,99999.885678,114.290258,0,0.0
1,8,99999.885678,114.303861,0,0.0
1,10,99999.885542,114.390159,0,0.0
1,12,99999.885542,114.390159,0,0.0
1,15,99999.885542,114.390159,0,0.0
1,18,99999.885551,114.38561,0,0.0
1,30,99999.885542,114.390159,0,0.0
2,3,99999.923828,76.169318,0,0.0
2,4,99999.885741,114.253977,0,0.0
2,5,99999.847619,152.356773,0,0.0
2,17,99999.847437,152.447584,0,0.0
2,21,99999.847559,152.387019,0,0.0
2,22,99999.885551,114.349329,0,0.0
2,28,99999.847389,152.471837,0,0.0
2,31,99999.885542,114.353877,0,0.0
3,4,99999.885741,114.25851,0,0.0
3,5,99999.847619,152.362816,0,0.0
3,6,99999.885741,114.253977,0,0.0
3,7,99999.885741,114.25851,0,0.0
3,12,99999.923694,76.23894,0,0.0
3,13,99999.923701,76.235908,0,0.0
3,15,99999.923694,76.23894,0,0.0
3,20,99999.923713,76.229844,0,0.0
3,27,99999.885542,114.35841,0,0.0
3,31,99999.885542,114.35841,0,0.0
3,32,99999.88566,114.299336,0,0.0
4,11,99999.923701,76.235908,0,0.0
4,14,99999.923694,76.235918,0,0.0
4,16,99999.923773,76.199557,0,0.0
4,17,99999.923719,76.226814,0,0.0
5,6,99999.885714,114.267579,0,0.0
5,9,99999.885551,114.367464,0,0.0
5,10,99999.885542,114.372012,0,0.0
5,11,99999.885551,114.367464,0,0.0
5,15,99999.885542,114.372012,0,0.0
5,16,99999.88566,114.312938,0,0.0
6,8,99999.885714,114.267579,0,0.0
6,19,99999.885551,114.349329,0,0.0
6,23,99999.847437,152.447584,0,0.0
6,27,99999.847389,152.471837,0,0.0
7,9,99999.923701,76.235908,0,0.0
8,18,99999.923701,76.244976,0,0.0
10,15,99999.923694,76.30554,0,0.0
10,29,99999.885542,114.440121,0,0.0
11,13,99999.885551,114.449213,0,0.0
11,29,99999.885551,114.435572,0,0.0
13,14,99999.885542,114.453762,0,0.0
13,22,99999.885551,114.449213,0,0.0
14,20,99999.885542,114.444667,0,0.0
14,21,99999.885542,114.394697,0,0.0
14,24,99999.885542,114.453762,0,0.0
15,18,99999.885542,114.453762,0,0.0
15,19,99999.885542,114.453762,0,0.0
15,26,99999.885542,114.45831,0,0.0
15,28,99999.885542,114.45831,0,0.0
16,23,99999.885578,114.381046,0,0.0
16,25,99999.885551,114.394688,0,0.0
18,30,99999.885542,114.453762,0,0.0
19,24,99999.885551,114.449213,0,0.0
19,25,99999.885551,114.449213,0,0.0
20,26,99999.885542,114.444667,0,0.0
22,32,99999.885551,114.394688,0,0.0
26,30,99999.885542,114.45831,0,0.0
