node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.92517,74.80132,0,0.0
1,7,99999.92517,74.80132,0,0.0
1,8,99999.92517,74.804233,0,0.0
1,10,99999.887754,112.201981,0,0.0
1,12,99999.850339,149.602641,0,0.0
1,15,99999.850339,149.602641,0,0.0
1,18,99999.887754,112.201981,0,0.0
1,30,99999.92517,74.80132,0,0.0
2,3,99999.925164,74.833379,0,0.0
2,4,99999.881518,118.476948,0,0.0
2,5,99999.92517,74.827546,0,0.0
2,17,99999.850339,149.660924,0,0.0
2,21,99999.850339,149.660924,0,0.0
2,22,99999.887754,112.245693,0,0.0
2,28,99999.887754,112.245693,0,0.0
2,31,99999.92517,74.830462,0,0.0
3,4,99999.92517,74.830462,0,0.0
3,5,99999.92517,74.830462,0,0.0
3,6,99999.887754,112.245693,0,0.0
3,7,99999.887754,112.245693,0,0.0
3,12,99999.925164,74.833379,0,0.0
3,13,99999.925164,74.833379,0,0.0
3,15,99999.887746,112.250068,0,0.0
3,20,99999.844091,155.902873,0,0.0
3,27,99999.887754,112.245693,0,0.0
3,31,99999.92517,74.830462,0,0.0
3,32,99999.925164,74.833379,0,0.0
4,11,99999.92517,74.830462,0,0.0
4,14,99999.92517,74.827546,0,0.0
4,16,99999.844103,155.896796,0,0.0
4,17,99999.844103,155.896796,0,0.0
5,6,99999.887754,112.245693,0,0.0
5,9,99999.92517,74.830462,0,0.0
5,10,99999.881518,118.481565,0,0.0
5,11,99999.92517,74.830462,0,0.0
5,15,99999.887754,112.245693,0,0.0
5,16,99999.887754,112.245693,0,0.0
6,8,99999.887754,112.245693,0,0.0
6,19,99999.850339,149.660924,0,0.0
6,23,99999.850339,149.660924,0,0.0
6,27,99999.806688,193.312027,0,0.0
7,9,99999.92517,74.830462,0,0.0
8,18,99999.887754,112.245693,0,0.0
10,15,99999.887754,112.245693,0,0.0
10,29,99999.92517,74.827546,0,0.0
11,13,99999.887754,112.245693,0,0.0
11,29,99999.92517,74.827546,0,0.0
13,14,99999.887754,112.241319,0,0.0
13,22,99999.887754,112.245693,0,0.0
14,20,99999.850339,149.655092,0,0.0
14,21,99999.850339,149.655092,0,0.0
14,24,99999.887754,112.241319,0,0.0
15,18,99999.850339,149.660924,0,0.0
15,19,99999.850339,149.660924,0,0.0
15,26,99999.806688,193.312027,0,0.0
15,28,99999.844103,155.896796,0,0.0
16,23,99999.850339,149.660924,0,0.0
16,25,99999.850339,149.660924,0,0.0
18,30,99999.887754,112.245693,0,0.0
19,24,99999.850339,149.660924,0,0.0
19,25,99999.850339,149.660924,0,0.0
20,26,99999.850339,149.660924,0,0.0
22,32,99999.92517,74.830462,0,0.0
26,30,99999.887754,112.245693,0,0.0
