node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.885414,114.56759,0,0.0
1,7,99999.847219,152.756786,0,0.0
1,8,99999.885369,114.608624,0,0.0
1,10,99999.923573,76.408791,0,0.0
1,12,99999.923573,76.408791,0,0.0
1,15,99999.923573,76.408791,0,0.0
1,18,99999.847146,152.817583,0,0.0
1,30,99999.847219,152.756786,0,0.0
2,3,99999.923634,76.36624,0,0.0
2,4,99999.847268,152.73248,0,0.0
2,5,99999.847146,152.793276,0,0.0
2,17,99999.923634,76.36624,0,0.0
2,21,99999.923634,76.351059,0,0.0
2,22,99999.885369,114.590394,0,0.0
2,28,99999.885359,114.594957,0,0.0
2,31,99999.847146,152.793276,0,0.0
3,4,99999.847268,152.73248,0,0.0
3,5,99999.847146,152.793276,0,0.0
3,6,99999.923628,76.369277,0,0.0
3,7,99999.885451,114.54936,0,0.0
3,12,99999.923573,76.396638,0,0.0
3,13,99999.923579,76.393596,0,0.0
3,15,99999.923573,76.396638,0,0.0
3,20,99999.923634,76.36624,0,0.0
3,27,99999.885359,114.594957,0,0.0
3,31,99999.847146,152.793276,0,0.0
3,32,99999.847268,152.702118,0,0.0
4,11,99999.885442,114.553916,0,0.0
4,14,99999.885359,114.594957,0,0.0
4,16,99999.885451,114.526588,0,0.0
4,17,99999.885451,114.54936,0,0.0
5,6,99999.923573,76.399676,0,0.0
5,9,99999.885359,114.599513,0,0.0
5,10,99999.885359,114.640554,0,0.0
5,11,99999.885359,114.599513,0,0.0
5,15,99999.885359,114.640554,0,0.0
5,16,99999.885359,114.572185,0,0.0
6,8,99999.923579,76.396634,0,0.0
6,19,99999.923628,76.369277,0,0.0
6,23,99999.885442,114.558473,0,0.0
6,27,99999.885359,114.599513,0,0.0
7,9,99999.885442,114.553916,0,0.0
8,18,99999.885369,95.529232,0,0.0
10,15,99999.923573,76.427036,0,0.0
10,29,99999.885359,114.594957,0,0.0
11,13,99999.885442,95.489712,0,0.176056
11,29,99999.885442,114.553916,0,0.0
13,14,99999.923573,76.427036,0,0.0
13,22,99999.885369,114.631428,0,0.0
14,20,99999.923573,76.396638,0,0.0
14,21,99999.923573,76.381457,0,0.0
14,24,99999.885369,114.59495,0,0.0
15,18,99999.923573,76.423994,0,0.0
15,19,99999.923573,76.396638,0,0.0
15,26,99999.885359,114.640554,0,0.0
15,28,99999.885359,114.640554,0,0.0
16,23,99999.885442,114.531145,0,0.0
16,25,99999.885451,114.526588,0,0.0
18,30,99999.847146,152.793276,0,0.0
19,24,99999.885442,114.553916,0,0.0
19,25,99999.885451,114.54936,0,0.0
20,26,99999.885359,114.594957,0,0.0
22,32,99999.847158,152.75683,0,0.0
26,30,99999.847146,152.793276,0,0.0
