src,dst,add_st,mul_st
15,1,-1.0,0.75
15,2,-2.0,0.6
15,3,-3.0,0.4
15,4,-1.0,0.75
15,5,-2.0,0.5
15,6,-2.0,0.6
15,7,-1.0,0.75
15,8,0.0,1.0
15,9,1.0,1.5
15,10,-1.0,0.75
15,11,-2.0,0.6
15,12,-1.0,0.75
15,13,-1.0,0.75
15,14,-1.0,0.8
15,16,0.0,1.0
15,17,1.0,1.3333333333333333
15,18,-4.0,0.3333333333333333
15,19,-3.0,0.4
15,20,1.0,1.5
15,21,-1.0,0.8
15,22,1.0,1.3333333333333333
15,23,0.0,1.0
16,1,2.0,2.0
16,2,0.0,1.0
16,3,0.0,1.0
16,4,0.0,1.0
16,5,0.0,1.0
16,6,-1.0,0.75
16,7,1.0,1.3333333333333333
16,8,1.0,1.3333333333333333
16,9,1.0,1.5
16,10,1.0,1.5
16,11,0.0,1.0
16,12,1.0,1.3333333333333333
16,13,0.0,1.0
16,14,-1.0,0.75
16,15,0.0,1.0
16,17,0.0,1.0
16,18,0.0,1.0
16,19,-1.0,0.75
16,20,0.0,1.0
16,21,0.0,1.0
16,22,0.0,1.0
16,23,-2.0,0.5
17,1,1.0,1.3333333333333333
17,2,-1.0,0.6666666666666666
17,3,0.0,1.0
17,4,-2.0,0.5
17,5,-1.0,0.75
17,6,1.0,1.3333333333333333
17,7,2.0,2.0
17,8,0.0,1.0
17,9,0.0,1.0
17,10,2.0,2.0
17,11,0.0,1.0
17,12,1.0,1.3333333333333333
17,13,2.0,2.0
17,14,0.0,1.0
17,15,1.0,1.3333333333333333
17,16,0.0,1.0
17,18,1.0,1.25
17,19,2.0,1.6666666666666667
17,20,2.0,2.0
17,21,0.0,1.0
17,22,0.0,1.0
17,23,2.0,2.0
18,1,-1.0,0.75
18,2,2.0,2.0
18,3,0.0,1.0
18,4,1.0,1.3333333333333333
18,5,-2.0,0.6
18,6,-1.0,0.75
18,7,1.0,1.3333333333333333
18,8,-4.0,0.3333333333333333
18,9,-1.0,0.8
18,10,0.0,1.0
18,11,0.0,1.0
18,12,1.0,1.3333333333333333
18,13,1.0,1.3333333333333333
18,14,1.0,1.25
18,15,-4.0,0.3333333333333333
18,16,0.0,1.0
18,17,1.0,1.25
18,19,-1.0,0.75
18,20,-1.0,0.8
18,21,3.0,2.5
18,22,1.0,1.25
18,23,1.0,1.3333333333333333
19,1,1.0,1.3333333333333333
19,2,1.0,1.3333333333333333
19,3,-1.0,0.75
19,4,0.0,1.0
19,5,-2.0,0.6
19,6,0.0,1.0
19,7,2.0,2.0
19,8,-3.0,0.5
19,9,-1.0,0.8
19,10,0.0,1.0
19,11,-1.0,0.8
19,12,0.0,1.0
19,13,2.0,2.0
19,14,0.0,1.0
19,15,-3.0,0.4
19,16,-1.0,0.75
19,17,2.0,1.6666666666666667
19,18,-1.0,0.75
19,20,0.0,1.0
19,21,1.0,1.3333333333333333
19,22,0.0,1.0
19,23,-1.0,0.75
20,1,-1.0,0.75
20,2,-1.0,0.75
20,3,-2.0,0.5
20,4,-2.0,0.6
20,5,-2.0,0.6
20,6,-1.0,0.75
20,7,0.0,1.0
20,8,0.0,1.0
20,9,1.0,1.3333333333333333
20,10,1.0,1.3333333333333333
20,11,0.0,1.0
20,12,0.0,1.0
20,13,0.0,1.0
20,14,-2.0,0.5
20,15,1.0,1.5
20,16,0.0,1.0
20,17,2.0,2.0
20,18,-1.0,0.8
20,19,0.0,1.0
20,21,-1.0,0.75
20,22,2.0,2.0
20,23,1.0,1.3333333333333333
21,1,1.0,1.3333333333333333
21,2,-1.0,0.6666666666666666
21,3,1.0,1.5
21,4,-1.0,0.75
21,5,-2.0,0.6
21,6,1.0,1.3333333333333333
21,7,2.0,2.0
21,8,-1.0,0.8333333333333334
21,9,-1.0,0.8
21,10,1.0,1.3333333333333333
21,11,1.0,1.3333333333333333
21,12,0.0,1.0
21,13,-1.0,0.75
21,14,-1.0,0.6666666666666666
21,15,-1.0,0.8
21,16,0.0,1.0
21,17,0.0,1.0
21,18,3.0,2.5
21,19,1.0,1.3333333333333333
21,20,-1.0,0.75
21,22,-2.0,0.6
21,23,1.0,1.25
22,1,-1.0,0.8
22,2,-1.0,0.6666666666666666
22,3,-1.0,0.75
22,4,-1.0,0.75
22,5,-2.0,0.6
22,6,-1.0,0.8
22,7,0.0,1.0
22,8,0.0,1.0
22,9,0.0,1.0
22,10,1.0,1.3333333333333333
22,11,-1.0,0.75
22,12,2.0,2.0
22,13,-2.0,0.5
22,14,-2.0,0.6
22,15,1.0,1.3333333333333333
22,16,0.0,1.0
22,17,0.0,1.0
22,18,1.0,1.25
22,19,0.0,1.0
22,20,2.0,2.0
22,21,-2.0,0.6
22,23,1.0,1.25
23,1,0.0,1.0
23,2,2.0,2.0
23,3,-1.0,0.75
23,4,0.0,1.0
23,5,-2.0,0.6
23,6,-2.0,0.5
23,7,1.0,1.3333333333333333
23,8,-3.0,0.5
23,9,-1.0,0.8
23,10,1.0,1.3333333333333333
23,11,0.0,1.0
23,12,1.0,1.3333333333333333
23,13,1.0,1.3333333333333333
23,14,0.0,1.0
23,15,0.0,1.0
23,16,-2.0,0.5
23,17,2.0,2.0
23,18,1.0,1.3333333333333333
23,19,-1.0,0.75
23,20,1.0,1.3333333333333333
23,21,1.0,1.25
23,22,1.0,1.25
